timestamp,total_vehicles,vehicles_waiting,total_waiting_time,avg_speed_kmh,throughput,avg_occupancy,avg_density,num_bottleneck_edges,total_flow,avg_edge_travel_time,vehicles_arrived,avg_trip_duration,avg_waiting_per_vehicle,phase_green_ratio,avg_queue_length,total_vehicle_minutes_lost
2520,2094,1625,90396.0,4.65671330075781,3,0.19484784379714434,39.544116150084584,212,6717600,14909.790940225466,3,0.0,43.16905444126075,1.0,2.113888888888889,0.0
2610,2169,1674,70771.0,4.919428849936288,2,0.19704981642684025,39.95584001591497,221,6991200,16111.969592468467,2,0.0,32.62840018441678,1.0,2.1305555555555555,0.0
2700,2194,1690,72466.0,4.794919321645486,4,0.21245825234338664,43.11072495587363,231,7052400,17968.87665547434,4,0.0,33.02917046490428,1.0,2.3361111111111112,0.0
2790,2238,1681,77915.0,5.7969781569115755,10,0.20682548264575779,41.98428629575244,233,7225200,17336.375332380423,10,0.0,34.814566577301164,1.0,2.2222222222222223,0.0
2880,2285,1735,80885.0,5.205766469900498,3,0.21464165155120854,43.50117532576793,247,7380000,19004.167012108654,3,0.0,35.39824945295405,1.0,2.3055555555555554,0.0
2970,2331,1836,83613.0,4.391224242783544,1,0.2137143780310345,43.3934411163655,236,7477200,16929.513904298827,1,0.0,35.87001287001287,1.0,2.325,0.0
3060,2382,1881,98518.0,4.617521428320554,3,0.2146169500527787,43.400329824779924,241,7686000,17785.733324237834,3,0.0,41.35936188077246,1.0,2.2805555555555554,0.0
3150,2434,1831,110962.0,5.259236625178099,3,0.22733595117271183,46.09375115118638,248,7765200,18143.37775006652,3,0.0,45.58833196384552,1.0,2.4944444444444445,0.0
3240,2455,1946,103376.0,4.353216757419313,1,0.22101579331039958,44.83391578257446,244,7848000,18884.196449664894,1,0.0,42.10835030549898,1.0,2.425,0.0
3330,2478,1941,97207.0,4.3375092884742195,1,0.21965420757276852,44.43097285222404,241,7995600,17838.436221127045,1,0.0,39.22800645682002,1.0,2.3777777777777778,0.0
3420,2513,2035,133637.0,3.77296517180016,2,0.2210405569800116,44.87439448768099,247,8107200,19102.778359980904,2,0.0,53.17827298050139,1.0,2.3444444444444446,0.0
3510,2575,2045,119999.0,3.9838088449208118,3,0.2165613095774522,43.95942035905564,247,8308800,17158.160133014604,3,0.0,46.60155339805825,1.0,2.183333333333333,0.0
3600,2588,2103,126612.0,3.9243397289147164,5,0.22272295261847566,45.03791935433995,243,8391600,17880.838687013427,5,0.0,48.92272024729521,1.0,2.327777777777778,0.0
3690,2663,2139,123914.0,3.8742123041953427,2,0.22548821361302984,45.81888935616039,246,8643600,19328.47535886425,2,0.0,46.531731130304166,1.0,2.3694444444444445,0.0
3780,2696,2142,109608.0,4.0677391944278085,1,0.23921938791795774,48.373106148323316,258,8769600,18755.396969831538,1,0.0,40.65578635014837,1.0,2.55,0.0
3870,2738,2222,105301.0,4.1047087301681575,5,0.2322718283579059,47.03931653839423,251,8820000,20581.172022515926,5,0.0,38.4590942293645,1.0,2.5027777777777778,0.0
3960,2803,2127,110871.0,4.888338312342369,2,0.24168871558357333,49.03593136022444,256,9039600,19470.291835566342,2,0.0,39.55440599357831,1.0,2.5305555555555554,0.0
4050,2800,2268,131354.0,3.986653077063562,2,0.24394598697955758,49.535910532008536,260,9118800,21802.672567468766,2,0.0,46.912142857142854,1.0,2.625,0.0
4140,2776,2241,133185.0,3.4912631028969114,2,0.23990364380110296,48.58502699721079,264,8985600,20560.682458660387,2,0.0,47.97730547550432,1.0,2.5527777777777776,0.0
4230,2782,2297,143881.0,3.6108258879963833,1,0.24085439378835363,48.93854888647559,261,9010800,21668.03000895875,1,0.0,51.718547807332854,1.0,2.588888888888889,0.0
4320,2774,2152,140962.0,4.604445803286625,0,0.233938880256045,47.40131568538486,260,8917200,20443.8408666296,0,0.0,50.81542898341745,1.0,2.397222222222222,0.0
4410,2828,2219,132610.0,3.971282418576281,2,0.24343793159682808,49.52552245054784,268,9111600,21162.01246122084,2,0.0,46.89179632248939,1.0,2.5388888888888888,0.0
4500,2892,2322,122901.0,3.980733497333877,1,0.24479737454712597,49.71590335372413,275,9414000,20969.781473056977,1,0.0,42.49688796680498,1.0,2.577777777777778,0.0
4590,2964,2454,149553.0,2.9728975724561946,3,0.2477345755704627,50.37578445674909,270,9594000,21478.422701692143,3,0.0,50.45647773279352,1.0,2.65,0.0
4680,2988,2455,168766.0,2.984703437365799,2,0.2505300831655533,50.93100718453864,270,9662400,21355.440942156438,2,0.0,56.48125836680054,1.0,2.647222222222222,0.0
4770,3103,2465,149391.0,3.5860880405198605,1,0.25554334133274176,51.89016038016122,273,9990000,21080.95343256518,1,0.0,48.144054141153724,1.0,2.6666666666666665,0.0
4860,3169,2587,150523.0,2.87112900889947,1,0.2687220288850255,54.439503171691605,287,10364400,20955.866249140436,1,0.0,47.498579993688864,1.0,2.8694444444444445,0.0
4950,3236,2630,135435.0,3.398686907533112,0,0.27440222706182943,55.72268498993915,294,10530000,23298.08538203929,0,0.0,41.85259579728059,1.0,2.936111111111111,0.0
5040,3276,2715,145479.0,3.2157346388711523,1,0.2793359349723198,56.851252229717716,296,10634400,23623.699322052384,1,0.0,44.40750915750916,1.0,2.9583333333333335,0.0
5130,3328,2780,184470.0,3.0409661398741483,0,0.283928388794637,57.662471288449694,291,10810800,23808.942075785108,0,0.0,55.4296875,1.0,2.9833333333333334,0.0
