timestamp,total_vehicles,vehicles_waiting,total_waiting_time,avg_speed_kmh,throughput,avg_occupancy,avg_density,num_bottleneck_edges,total_flow,avg_edge_travel_time,vehicles_arrived,avg_trip_duration,avg_waiting_per_vehicle,phase_green_ratio,avg_queue_length,total_vehicle_minutes_lost
3510,2805,2356,137868.0,2.813413478143531,3,0.23821381286057178,48.2454001392426,261,9122400,19958.71115463454,3,0.0,49.15080213903743,1.0,2.5416666666666665,0.0
3600,2875,2420,156522.0,2.782334604269138,3,0.23391249626394556,47.39665230050637,263,9349200,21582.163939056165,3,0.0,54.44243478260869,1.0,2.466666666666667,0.0
3690,2931,2451,152781.0,2.7766670775860365,1,0.24769612777884936,50.30532357428447,262,9540000,21861.722902935733,1,0.0,52.12589559877175,1.0,2.611111111111111,0.0
3780,3037,2493,146372.0,2.9694441908522715,0,0.25309549688844596,51.53557542497139,268,9831600,21610.6984609707,0,0.0,48.196246295686535,1.0,2.6416666666666666,0.0
3870,3096,2578,156004.0,3.3162027541517487,2,0.2662679087777117,54.086097931822714,281,10065600,23644.775765404247,2,0.0,50.388888888888886,1.0,2.825,0.0
3960,3178,2593,172719.0,3.467980499483001,0,0.2616559004975948,53.25758937188548,263,10314000,22455.025928560226,0,0.0,54.34833228445563,1.0,2.775,0.0
4050,3228,2696,184814.0,3.299744471892163,3,0.26525505318800885,53.880955374768746,278,10501200,23714.721913857888,3,0.0,57.25340768277571,1.0,2.7444444444444445,0.0
4140,3290,2688,186830.0,3.475042971404921,2,0.27693155787376084,56.22913807480855,285,10681200,23157.857931886556,2,0.0,56.787234042553195,1.0,2.897222222222222,0.0
4230,3307,2743,158885.0,3.216879465442687,1,0.2807622715647496,56.98558830913372,289,10756800,23124.775595321313,1,0.0,48.045055941941335,1.0,3.033333333333333,0.0
4320,3322,2711,156724.0,3.5698495839453184,1,0.2856930366904121,57.95149268900316,291,10785600,23908.971177167758,1,0.0,47.17760385310054,1.0,3.036111111111111,0.0
4410,3325,2669,141577.0,3.659553134115391,2,0.2858557707083501,58.098259201941204,303,10864800,23578.95056800371,2,0.0,42.57954887218045,1.0,3.0416666666666665,0.0
4500,3401,2876,175840.0,3.037069920816264,2,0.27847547205930945,56.46073536320307,288,11102400,24481.34279321909,2,0.0,51.70244045868862,1.0,2.8944444444444444,0.0
4590,3446,2832,176595.0,2.955899545204722,6,0.28034109736805696,56.78731442416839,292,11235600,22463.84701302647,6,0.0,51.24637260591991,1.0,2.936111111111111,0.0
4680,3513,2896,177138.0,3.179502928591865,2,0.283552898921132,57.76817642642511,285,11408400,22931.40630487018,2,0.0,50.42356959863365,1.0,2.9972222222222222,0.0
4770,3630,3024,206804.0,3.240277955213416,4,0.2868166811434007,58.342329870367465,287,11800800,24004.385682297336,4,0.0,56.97079889807163,1.0,2.936111111111111,0.0
4860,3654,3022,192488.0,2.8849946647401605,3,0.29702672828801907,60.40121390721765,294,11880000,22766.247120286564,3,0.0,52.67870826491516,1.0,3.1222222222222222,0.0
4950,3672,3068,175673.0,2.9904857512373204,2,0.2927666565102828,59.39549610298052,297,11991600,25372.87215696753,2,0.0,47.84123093681917,1.0,2.9833333333333334,0.0
5040,3677,3057,166338.0,2.940902618532137,1,0.2979109826936419,60.77496966895221,298,11952000,23076.503723037797,1,0.0,45.23742181125918,1.0,3.111111111111111,0.0
5130,3712,3172,198009.0,2.2043408885954636,2,0.2898697382599685,58.91829391346025,293,12092400,26943.9403747953,2,0.0,53.342941810344826,1.0,3.013888888888889,0.0
5220,3764,3188,199715.0,2.7215647264162284,0,0.2970183929416264,60.398693561987486,301,12290400,26129.55327465064,0,0.0,53.05924548352816,1.0,3.047222222222222,0.0
5310,3842,3225,204403.0,2.7052500065375087,3,0.3070457995633785,62.36569205812017,302,12571200,23651.232571356817,3,0.0,53.20223841749089,1.0,3.1694444444444443,0.0
5400,3917,3297,240496.0,2.6547921910970933,1,0.30930020833849753,62.818138245878956,300,12844800,26358.944750842238,1,0.0,61.39800868011233,1.0,3.183333333333333,0.0
5490,4022,3386,223656.0,2.977468906399775,2,0.3235433704537737,65.57777106124325,314,13132800,27799.836055805594,2,0.0,55.608155146693186,1.0,3.3722222222222222,0.0
5580,4064,3375,204520.0,2.984071340669217,1,0.32472160944482026,65.72695941463243,320,13194000,24835.366560214316,1,0.0,50.324803149606296,1.0,3.3333333333333335,0.0
5670,4086,3449,218462.0,2.5392698915713208,3,0.33108103343250056,67.39109293268052,327,13316400,26638.503239751513,3,0.0,53.465981399902105,1.0,3.5,0.0
5760,4114,3425,212051.0,2.683802794278264,4,0.32747829698906944,66.38210629530461,316,13420800,25963.767013871395,4,0.0,51.54375303840545,1.0,3.3555555555555556,0.0
5850,4158,3582,226987.0,2.1938210330228185,2,0.3349241394397192,68.12547087992738,323,13615200,28415.06363945659,2,0.0,54.59042809042809,1.0,3.5527777777777776,0.0
5940,4212,3584,263388.0,2.369299867559484,0,0.33195297817103125,67.52141758441202,313,13708800,27769.84751964116,0,0.0,62.53276353276353,1.0,3.4277777777777776,0.0
6030,4272,3630,267095.0,2.651041757901607,1,0.34389268038054477,69.78748167312185,319,13935600,27153.284094251805,1,0.0,62.52223782771536,1.0,3.611111111111111,0.0
6120,4324,3705,254016.0,2.091742682179481,4,0.34725069226178484,70.50748793198592,337,14137200,29874.23726207351,4,0.0,58.745605920444035,1.0,3.6666666666666665,0.0
6210,4356,3761,260719.0,1.9106262925522142,1,0.3461063565762503,70.52657122064,331,14281200,29159.67788345528,1,0.0,59.852846648301195,1.0,3.647222222222222,0.0
6300,4400,3760,246705.0,2.333179184631679,0,0.34420918983340615,69.96352482561231,331,14382000,29074.34200551939,0,0.0,56.06931818181818,1.0,3.5972222222222223,0.0
6390,4449,3817,238583.0,2.082260453787523,2,0.3615820788354364,73.66047818391522,346,14554800,29595.738868525215,2,0.0,53.626208136659926,1.0,3.8305555555555557,0.0
6480,4497,3876,250611.0,1.7629450881019122,0,0.3685314129896298,74.98295406167225,349,14731200,29014.886738552173,0,0.0,55.728485657104734,1.0,3.977777777777778,0.0
6570,4544,3944,282608.0,1.8898568012358046,3,0.36096790508492493,73.24534659247404,351,14950800,29715.122701179153,3,0.0,62.193661971830984,1.0,3.763888888888889,0.0
6660,4589,4009,315724.0,1.867037577786202,0,0.3601503100681417,73.22430222027195,341,15033600,30716.159474797554,0,0.0,68.80017432991937,1.0,3.7888888888888888,0.0
6750,4694,3973,245433.0,2.0733229842349004,0,0.37908783516536604,77.01333817944546,356,15336000,29213.228690817454,0,0.0,52.28653600340861,1.0,4.061111111111111,0.0
6840,4771,4142,281886.0,1.900822435019357,2,0.38199329397931103,77.6472030443623,359,15523200,31841.16687988913,2,0.0,59.08321106686229,1.0,4.083333333333333,0.0
6930,4790,4294,323930.0,1.5230173331116355,1,0.37009528008574816,75.08401634937952,344,15685200,34349.19259672699,1,0.0,67.62630480167014,1.0,3.9166666666666665,0.0
7020,4835,4253,327483.0,1.6217896143507022,1,0.38269654981693585,77.85191055103645,355,15955200,32692.889129303865,1,0.0,67.73174767321613,1.0,4.066666666666666,0.0
7110,4906,4279,323523.0,1.741018018575773,3,0.3807276848404239,77.42115632565825,352,16099200,32369.95439033374,3,0.0,65.9443538524256,1.0,3.9472222222222224,0.0
7200,4975,4370,323698.0,1.528505412639766,1,0.38903420182195786,79.25910065224082,357,16315200,32401.424751374965,1,0.0,65.06492462311557,1.0,4.152777777777778,0.0
7290,5104,4500,323674.0,1.5499156049543221,0,0.39479267587258926,80.29206688733014,361,16714800,33539.95821538185,0,0.0,63.415752351097176,1.0,4.175,0.0
7300,5110,4402,316021.0,1.8837410110358517,1,0.3879716196591366,79.09713852226798,362,16711200,30435.47245061126,1,0.0,61.843639921722115,1.0,3.9583333333333335,0.0
