timestamp,total_vehicles,vehicles_waiting,total_waiting_time,avg_speed_kmh,throughput,avg_occupancy,avg_density,num_bottleneck_edges,total_flow,avg_edge_travel_time,vehicles_arrived,avg_trip_duration,avg_waiting_per_vehicle,phase_green_ratio,avg_queue_length,total_vehicle_minutes_lost
90,268,138,3428.0,16.80029704410877,0,0.03955277983132465,7.912323680568409,81,925200,5848.480880181705,0,0.0,12.791044776119403,1.0,0.38333333333333336,0.0
180,491,323,8103.0,11.546947036402202,5,0.07232851060984295,14.517079684764859,122,1638000,9256.505600910908,5,0.0,16.5030549898167,1.0,0.8583333333333333,0.0
270,659,409,10835.0,12.597516137981165,4,0.0840565163529867,16.882016023650266,130,2116800,10546.545766177518,4,0.0,16.441578148710168,1.0,0.9527777777777777,0.0
360,764,472,13406.0,12.7632624514825,2,0.0941457355628637,19.03138835906019,143,2512800,12259.47698396642,2,0.0,17.547120418848166,1.0,1.0583333333333333,0.0
450,855,549,16234.0,11.308201144751404,6,0.10148828562445045,20.49646210454743,138,2746800,10155.359766963087,6,0.0,18.987134502923976,1.0,1.1166666666666667,0.0
540,930,597,16356.0,11.088471629645454,1,0.11352547842942184,22.916867623788093,151,2991600,11232.04452262512,1,0.0,17.587096774193547,1.0,1.288888888888889,0.0
630,969,596,17044.0,10.433770541622838,4,0.10757874030844854,21.764465565245462,154,3081600,11717.421712317615,4,0.0,17.589267285861713,1.0,1.1527777777777777,0.0
720,1085,636,19202.0,11.399450515833705,5,0.12089088551692168,24.37420951569734,151,3470400,10162.162468045879,5,0.0,17.69769585253456,1.0,1.2694444444444444,0.0
810,1155,713,19829.0,10.692256451807449,5,0.12360225202380916,24.826848330898006,162,3668400,10894.671434364402,5,0.0,17.16796536796537,1.0,1.2722222222222221,0.0
900,1229,774,25730.0,10.274912966945239,0,0.132946761851616,26.791721257114446,170,3906000,11111.37400455383,0,0.0,20.93572009764036,1.0,1.425,0.0
990,1307,879,29031.0,8.815582673767535,3,0.14298536312813445,28.81505453744244,185,4122000,12459.454265118165,3,0.0,22.21193573068095,1.0,1.5833333333333333,0.0
1080,1353,869,27994.0,9.587185095962791,3,0.14668329558217819,29.542711569473557,187,4294800,12611.83092849867,3,0.0,20.690317812269033,1.0,1.5777777777777777,0.0
1170,1436,940,28816.0,9.134733379031903,1,0.14966458242090744,30.29062116580591,181,4489200,12904.247008091184,1,0.0,20.06685236768802,1.0,1.6333333333333333,0.0
1260,1509,1034,39238.0,8.127226478159852,1,0.15942733813491913,32.23556031642455,186,4831200,12773.720479023817,1,0.0,26.002650762094103,1.0,1.7444444444444445,0.0
1350,1546,1006,29592.0,8.623055832919812,1,0.16257353043815292,32.64915712774439,200,4860000,13710.141090529933,1,0.0,19.141009055627425,1.0,1.6666666666666667,0.0
1440,1612,1043,37591.0,9.14956083109391,1,0.1648241852077948,33.215785558015725,191,5054400,12381.88541587614,1,0.0,23.319478908188586,1.0,1.7027777777777777,0.0
1530,1635,1120,38640.0,7.76142505477265,3,0.16834759461730373,33.96808169676807,201,5209200,13063.767243690136,3,0.0,23.63302752293578,1.0,1.8,0.0
1620,1683,1084,45624.0,8.556778839891898,0,0.17012957993802078,34.384533849991456,196,5364000,11239.587449513707,0,0.0,27.10873440285205,1.0,1.775,0.0
1710,1736,1145,47985.0,8.693799468469743,3,0.16920255247808128,34.1163364088107,208,5511600,13084.47675227855,3,0.0,27.641129032258064,1.0,1.7638888888888888,0.0
1800,1750,1130,44809.0,9.043354541078658,3,0.16961591389089867,34.4361023561459,209,5637600,13705.368833653665,3,0.0,25.60514285714286,1.0,1.6944444444444444,0.0
1890,1813,1244,51242.0,7.510084405392798,1,0.16855699593310747,34.097440546227375,207,5810400,13970.164744018233,1,0.0,28.26365140650855,1.0,1.6861111111111111,0.0
1980,1821,1283,52111.0,6.873899159063604,1,0.1736787668667961,35.00515010118004,205,5799600,14499.39477467122,1,0.0,28.61669412410763,1.0,1.8388888888888888,0.0
2070,1906,1365,58090.0,6.8829026973856635,1,0.18070079615211207,36.47571042460741,213,6156000,13555.171538991239,1,0.0,30.47743966421826,1.0,1.8777777777777778,0.0
2160,1931,1302,58719.0,7.283972058539667,3,0.18618121181836694,37.998276278922916,221,6217200,14758.989836099567,3,0.0,30.408596582081824,1.0,1.9194444444444445,0.0
2250,1969,1302,46635.0,7.488298855564851,3,0.18895512152524452,38.3884590694854,223,6321600,14467.624338647913,3,0.0,23.684611477907566,1.0,1.9305555555555556,0.0
2340,2049,1361,47298.0,7.236737692310703,3,0.19632172571253356,39.59047355376899,237,6544800,14201.552935591966,3,0.0,23.083455344070277,1.0,1.9388888888888889,0.0
2430,2109,1475,59123.0,6.433034349044399,3,0.19316379736458303,39.313659149222914,234,6804000,15014.080335814173,3,0.0,28.03366524419156,1.0,1.961111111111111,0.0
2520,2117,1527,77610.0,6.110529124479537,3,0.20058672656203033,40.50839328003542,228,6858000,14358.382104863642,3,0.0,36.66036844591403,1.0,2.0694444444444446,0.0
2610,2177,1619,74180.0,5.227320170227678,1,0.20950126545985462,42.41326453362772,239,7059600,16160.744778410799,1,0.0,34.07441433164906,1.0,2.2194444444444446,0.0
2700,2238,1675,72658.0,5.703614951276833,1,0.21013609825232513,42.462841326203616,232,7203600,16536.139293810782,1,0.0,32.46559428060768,1.0,2.286111111111111,0.0
2790,2240,1588,74394.0,6.636811319389019,5,0.20720240122324754,42.005677799804026,230,7182000,15698.280254791385,5,0.0,33.21160714285714,1.0,2.1194444444444445,0.0
2880,2270,1529,65598.0,6.51867734147916,2,0.20256262690237545,41.08554773956725,239,7290000,15078.614456302417,2,0.0,28.897797356828193,1.0,2.0,0.0
2970,2299,1626,72601.0,6.3674308548591,2,0.21318765085135769,43.19352070205199,249,7347600,16276.38083910145,2,0.0,31.57938234014789,1.0,2.1638888888888888,0.0
3060,2309,1636,69265.0,6.324085959366244,0,0.22121881083094538,44.73867108302162,259,7401600,16841.303260666664,0,0.0,29.997834560415765,1.0,2.3305555555555557,0.0
3150,2364,1579,59806.0,7.6354484912755805,2,0.23199088313960758,46.80459552547458,255,7488000,16107.414074622073,2,0.0,25.29864636209814,1.0,2.433333333333333,0.0
3240,2350,1719,59397.0,5.667274723552102,4,0.2225819117806502,44.97965594190606,254,7567200,17062.508478624568,4,0.0,25.27531914893617,1.0,2.3305555555555557,0.0
3330,2343,1712,82320.0,6.204979747888134,0,0.2304898628325987,46.803820000377996,266,7556400,17859.412884480756,0,0.0,35.13444302176696,1.0,2.4305555555555554,0.0
3420,2342,1744,93446.0,6.046476445636886,3,0.22647574361336278,45.87340161473092,255,7480800,17591.33048068503,3,0.0,39.9000853970965,1.0,2.4583333333333335,0.0
3510,2339,1604,69902.0,6.642521809388501,5,0.22100311617882,44.58666163747255,261,7434000,16414.264861050415,5,0.0,29.88542112013681,1.0,2.313888888888889,0.0
3600,2385,1752,75510.0,5.613696439511982,1,0.22520150981712733,45.47336693219958,257,7621200,18301.393753002118,1,0.0,31.660377358490567,1.0,2.3916666666666666,0.0
3690,2402,1805,79849.0,5.867520929086755,1,0.23045778783817486,46.486876593636424,255,7671600,19350.69976706543,1,0.0,33.242714404662784,1.0,2.441666666666667,0.0
3780,2415,1835,93593.0,5.489788666831166,3,0.2294808810468009,46.396744396880635,262,7754400,19391.718872647834,3,0.0,38.75486542443064,1.0,2.4611111111111112,0.0
3870,2409,1820,94250.0,5.769708947000885,3,0.228756714191666,46.15600060759605,258,7671600,18830.535272842662,3,0.0,39.12411789124118,1.0,2.463888888888889,0.0
3960,2460,1718,82852.0,6.618467249382427,0,0.22661493742168506,45.77807389138788,259,7844400,17458.390234871793,0,0.0,33.67967479674797,1.0,2.325,0.0
4050,2463,1782,82822.0,6.240645223050358,8,0.22844872714504993,46.39753889323226,268,7830000,19058.73639962116,8,0.0,33.62647178237921,1.0,2.4305555555555554,0.0
4140,2469,1866,113345.0,5.009152516819223,3,0.22709048749441496,45.8613225534617,255,7916400,18614.26220663209,3,0.0,45.90724989874443,1.0,2.3694444444444445,0.0
4230,2473,1890,114258.0,5.0973953228154665,2,0.22897359836278963,46.39457486620074,260,7948800,18818.58932137818,2,0.0,46.20218358269309,1.0,2.425,0.0
4320,2498,1844,93620.0,5.346029584788336,2,0.23558757451095008,47.742763147487295,257,8031600,18126.71248306385,2,0.0,37.477982385908724,1.0,2.4833333333333334,0.0
4410,2560,1862,80249.0,5.518016052910999,0,0.24463070451223,49.673278775684466,273,8182800,18714.898260524074,0,0.0,31.347265625,1.0,2.6055555555555556,0.0
4500,2538,1807,83839.0,6.424419271499236,0,0.23709476558210393,47.924160676917346,259,8146800,18197.700363340486,0,0.0,33.03349093774626,1.0,2.4277777777777776,0.0
4590,2537,1783,91185.0,6.843257650165731,1,0.23558741271720823,47.709048550842766,262,8107200,18254.224834577228,1,0.0,35.942057548285376,1.0,2.388888888888889,0.0
4680,2509,1845,74868.0,5.810217630804081,2,0.2342372803812969,47.347234103132514,265,7984800,18601.600749396224,2,0.0,29.839776803507373,1.0,2.486111111111111,0.0
4770,2529,1899,95282.0,5.733450252464173,3,0.2336006352484232,47.009804686398105,263,8103600,18735.51623019475,3,0.0,37.675761170423094,1.0,2.4194444444444443,0.0
4860,2503,1816,96905.0,5.85094576507312,2,0.23431261844929605,47.61754745156,264,7999200,17331.275535830366,2,0.0,38.715541350379546,1.0,2.4472222222222224,0.0
4950,2466,1786,90866.0,5.994770269685686,3,0.2363212082278433,47.91919541049364,267,7920000,18203.763617899032,3,0.0,36.847526358475264,1.0,2.4694444444444446,0.0
5040,2456,1794,96625.0,6.092200750159942,6,0.23246512021103,47.240773891280725,257,7855200,18333.36837573865,6,0.0,39.34242671009772,1.0,2.411111111111111,0.0
5130,2446,1747,96042.0,6.334390300165158,1,0.23665780636944508,47.90838961015039,261,7848000,18366.978994658773,1,0.0,39.264922322158625,1.0,2.4611111111111112,0.0
5220,2464,1741,76018.0,6.061151499303102,1,0.23143307860749818,46.71540255798167,271,7869600,17675.595833947686,1,0.0,30.851461038961038,1.0,2.3805555555555555,0.0
5310,2497,1749,78980.0,6.283443204130221,1,0.23315627059841854,47.150783291628855,260,8038800,18424.818030552247,1,0.0,31.629955947136565,1.0,2.3805555555555555,0.0
