timestamp,total_vehicles,vehicles_waiting,total_waiting_time,avg_speed_kmh,throughput,avg_occupancy,avg_density,num_bottleneck_edges,total_flow,avg_edge_travel_time,vehicles_arrived,avg_trip_duration,avg_waiting_per_vehicle,phase_green_ratio,avg_queue_length,total_vehicle_minutes_lost
3960,3016,2398,140161.0,3.534494809225011,1,0.255983012946642,51.74837370532588,270,9712800,21604.863624083417,1,0.0,46.4724801061008,1.0,2.688888888888889,0.0
4050,3039,2498,145031.0,3.328583326098386,3,0.26353378722906023,53.41985640281483,271,9882000,21795.05056431887,3,0.0,47.72326423165515,1.0,2.783333333333333,0.0
4140,3125,2597,188191.0,3.352567726806791,0,0.26428882844960605,53.63523360921238,281,10177200,24469.29166356609,0,0.0,60.22112,1.0,2.8305555555555557,0.0
4230,3181,2626,175377.0,2.954448523545331,1,0.2726977197625416,55.37494768665693,278,10357200,23316.19868699378,1,0.0,55.13266268469035,1.0,2.952777777777778,0.0
4320,3255,2689,154936.0,3.104424565446449,2,0.2790353109951667,56.754512166964545,285,10591200,22702.634461245867,2,0.0,47.599385560675884,1.0,2.9472222222222224,0.0
4410,3338,2786,183570.0,3.195372852435883,2,0.2781423228109038,56.38816777682234,277,10861200,23422.181951337676,2,0.0,54.99400838825644,1.0,2.8805555555555555,0.0
4500,3384,2733,169447.0,3.3116656553569923,0,0.27995923585959887,56.82626234456636,282,11048400,20917.45351332616,0,0.0,50.07299054373522,1.0,2.9166666666666665,0.0
4590,3479,2892,146996.0,3.119686840845226,3,0.28748946712151296,58.34649381417427,296,11386800,24641.782259258154,3,0.0,42.25237137108365,1.0,2.986111111111111,0.0
4680,3508,2932,168651.0,3.0545684074335724,1,0.2861036905930738,57.98667437585827,287,11415600,25243.593364236793,1,0.0,48.076111744583805,1.0,3.0194444444444444,0.0
4770,3608,2933,213262.0,3.32048063912536,2,0.2901346433392027,59.023611700217096,286,11750400,24003.547676230413,2,0.0,59.10809312638581,1.0,2.9916666666666667,0.0
4860,3658,2982,186649.0,3.1022104555456584,0,0.29552439605343733,60.05547832245439,297,11898000,22473.80918050061,0,0.0,51.024876981957355,1.0,3.0527777777777776,0.0
4950,3708,3071,169175.0,2.8987385593283537,5,0.30523928316829774,62.05727035559574,301,12139200,24383.92984674178,5,0.0,45.624325782092775,1.0,3.2222222222222223,0.0
5040,3748,3190,214955.0,2.393899558155043,2,0.3029103488864621,61.614142597986586,308,12218400,26772.50415023839,2,0.0,57.35192102454643,1.0,3.2083333333333335,0.0
5130,3777,3109,175972.0,2.6756092281046326,2,0.30919543415222367,62.825187886216106,303,12240000,23085.151631893725,2,0.0,46.590415673815194,1.0,3.2805555555555554,0.0
5220,3807,3268,210984.0,2.5500841680888864,0,0.30920832979763596,62.7286027017098,308,12276000,27565.76794076485,0,0.0,55.420015760441295,1.0,3.3444444444444446,0.0
5310,3843,3321,278339.0,2.2472581836918533,1,0.3109806859467954,63.04555339080445,307,12474000,27160.653581776958,1,0.0,72.42753057507156,1.0,3.297222222222222,0.0
5400,3914,3232,229086.0,2.6957080125424873,1,0.31516148469984173,63.93245821748821,300,12582000,24600.618668257233,1,0.0,58.52989269289729,1.0,3.2527777777777778,0.0
5490,3955,3358,188236.0,2.6922701086512393,0,0.3191640121763747,64.97470599468076,310,12816000,26729.17203553182,0,0.0,47.5944374209861,1.0,3.3194444444444446,0.0
5580,3989,3442,246880.0,2.2290622831887066,0,0.32500237693918965,66.13188185361876,314,12877200,27503.003485720907,0,0.0,61.890198044622714,1.0,3.436111111111111,0.0
5670,4032,3484,243808.0,2.325945674868388,0,0.32942046362100935,66.85729400455757,318,13050000,26100.65221028766,0,0.0,60.46825396825397,1.0,3.525,0.0
5760,4021,3455,202429.0,2.2921544574590134,1,0.3339502684372032,67.80499868355724,322,13125600,29959.59561412243,1,0.0,50.34294951504601,1.0,3.613888888888889,0.0
5850,4068,3475,228720.0,2.3796512338468303,2,0.3244168874195296,65.74930212168867,320,13284000,28236.08479659422,2,0.0,56.22418879056047,1.0,3.386111111111111,0.0
5940,4113,3505,279790.0,2.4979467653032237,1,0.3374311680345243,68.46319530141234,319,13424400,28708.597098452246,1,0.0,68.02577194262096,1.0,3.533333333333333,0.0
6030,4129,3461,215157.0,2.7783652847754023,1,0.33033036335815563,67.04492432979497,322,13460400,27385.943330671966,1,0.0,52.10874303705498,1.0,3.408333333333333,0.0
6120,4186,3761,253627.0,1.8480323286852447,1,0.3325604260929439,67.52155926205224,327,13698000,31156.54550868214,1,0.0,60.589345437171524,1.0,3.6055555555555556,0.0
6210,4191,3706,269973.0,1.5848412236112854,2,0.3300608816468758,67.06191499147002,319,13680000,28982.228648798424,2,0.0,64.41732283464567,1.0,3.4972222222222222,0.0
6300,4242,3736,259168.0,1.5393364621960983,0,0.32975953336596053,67.13111003861522,320,13878000,27864.12162194232,0,0.0,61.0957095709571,1.0,3.5194444444444444,0.0
6390,4266,3759,264182.0,1.7138130098407656,1,0.3293166804784056,67.02263951189808,317,13986000,28081.57562992603,1,0.0,61.927332395686825,1.0,3.4027777777777777,0.0
6480,4338,3754,256369.0,1.967770701210191,0,0.3320236084402529,67.71351908884898,319,14230800,30011.130476275797,0,0.0,59.09843245735362,1.0,3.441666666666667,0.0
6570,4384,3788,269482.0,2.024163687754961,0,0.3406864003617965,69.28995633038848,326,14317200,29651.945301498792,0,0.0,61.46943430656934,1.0,3.4944444444444445,0.0
6660,4451,3853,286226.0,1.912950050142956,0,0.34478163869790546,70.24266715228842,340,14554800,28989.926363615137,0,0.0,64.30599865198832,1.0,3.611111111111111,0.0
6750,4462,3750,248311.0,2.495030580181347,2,0.3538339331717388,71.74236464691822,339,14565600,27760.816356309515,2,0.0,55.650156880322726,1.0,3.65,0.0
6840,4512,3841,242695.0,2.373922507276494,1,0.35738081276533595,72.57310473324979,342,14695200,29496.859712059966,1,0.0,53.788785460992905,1.0,3.7111111111111112,0.0
6930,4591,3961,279432.0,1.8204221106924612,2,0.35827058797235545,72.92415109203561,340,15112800,30281.612377917576,2,0.0,60.86517098671313,1.0,3.688888888888889,0.0
7020,4647,3944,268212.0,2.2886065321195925,1,0.36343494196835174,73.72732408933192,333,15156000,28798.862163407608,1,0.0,57.71723692704971,1.0,3.75,0.0
7110,4694,4047,291444.0,1.9062974255975262,1,0.3774272558635932,76.62679805164149,343,15346800,30098.34701459375,1,0.0,62.088623775031955,1.0,4.002777777777778,0.0
7200,4756,4048,302035.0,1.7993288123939712,1,0.3766661039440502,76.7121020942035,344,15541200,29015.28994352636,1,0.0,63.50609756097561,1.0,3.9555555555555557,0.0
7290,4823,4162,283348.0,2.0973501399943446,1,0.38228685945428553,77.52022743383115,363,15753600,30945.50082034914,1,0.0,58.74932614555256,1.0,4.025,0.0
7300,4837,4118,272102.0,2.301335294660707,1,0.37699939346553696,76.70194532129287,366,15829200,28018.118107772865,1,0.0,56.25428984908001,1.0,3.7777777777777777,0.0
